license(long),dba_name,aka_name,facility_type,risk,address,city,statevalue,zip(long),inspectionid(long),labelvalue(double precision)
7286,VIP CHINESE RESTAURANT,VIP CHINESE RESTAURANT,Restaurant,Risk 1 (High),3254 W MONTROSE AVE ,CHICAGO,IL,60618,1948637,NULL
7286,VIP CHINESE RESTAURANT,VIP CHINESE RESTAURANT,Restaurant,Risk 1 (High),3254 W MONTROSE AVE ,CHICAGO,IL,60618,1537692,NULL
7286,VIP CHINESE RESTAURANT,VIP CHINESE RESTAURANT,Restaurant,Risk 1 (High),3254 W MONTROSE AVE ,CHICAGO,IL,60618,1537622,NULL
7286,VIP CHINESE RESTAURANT,VIP CHINESE RESTAURANT,Restaurant,Risk 1 (High),3254 W MONTROSE AVE ,CHICAGO,IL,60618,1474097,NULL
7286,VIP CHINESE RESTAURANT,VIP CHINESE RESTAURANT,Restaurant,Risk 1 (High),3254 W MONTROSE AVE ,CHICAGO,IL,60618,1353746,NULL
7286,VIP CHINESE RESATURANT,VIP CHINESE RESTAURANT,Restaurant,Risk 1 (High),3254 W MONTROSE AVE ,CHICAGO,IL,60618,1098396,NULL
7286,VIP CHINESE RESTAURANT,VIP CHINESE RESTAcURANT,Restaurant,Risk 1 (High),3254 W MONTROSE AVE ,CHICAGO,IL,60618,250976,NULL
7291,THE TALBOTT HOTEL,PT  AT THE TALBOTT,Restaurant,Risk 1 (High),1020 E DELAWARE PL ,CHICAGO,IL,60611,1365272,NULL
7291,THE TALBOTT HOTEL,PT  AT THE TALBOTT,Restaurant,Risk 1 (High),1020 E DELAWARE PL ,CHICAGO,IL,60611,1138273,NULL
7291,THE TALBOTT HOTEL,PT  AT THE TLABOTT,Restaurant,Risk 1 (High),1020 E DELAWARE PL ,CHICAGO,IL,60611,569291,NULL
7291,THE TALBOTT HOTEL,PT  AT THE TALBOTT,Restaurant,Risk 1 (High),1020 E DELAWARE PL ,CHICAGO,IL,60611,569297,NULL
7291,THE TALBOTT HOTEL,PT  AT THE TALBOTT,Restaurant,Risk 1 (High),1020 E DELAWARE PL ,CHICAGO,IL,60611,284227,NULL
7296,LAKE & UNION REST & LOUNGE,LAKE & UNION REST & LOUNGE,Restaurant,Risk 1 (High),666 W LAKE ST ,CHICAGO,IL,60661,1174610,NULL
7296,LAKE & UNION REST & LOUNGE,LAKE & UNION REST & LOUNGE,Restaurant,Risk 1 (High),666 W LAKE ST ,CHICAGO,IL,60661,1184392,NULL
7296,LAKE & UNION REST & LOUNGE,LAKE & UNION REST & LOUNGE,Restaurant,Risk 1 (High),666 W LAKE ST ,CHICAGO,IL,60661,565312,NULL
7296,LAKE & UNIN REST & LOUNGE,LAKE & UNION REST & LOUNGE,Restaurant,Risk 1 (High),666 W LAKE ST ,CHICAGO,IL,60661,343287,NULL
7304,EL PELICANO,EL PELICANO,Restaurant,Risk 1 (High),2207 S CALIFORNIA AVE ,CHICAGO,IL,60608,1151452,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,2243825,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,2078790,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,1631990,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,1516340,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,1307585,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,1227769,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,1227501,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,579739,NULL
7332,GEORGES CARRYOUTS,GEORGES CARRYOUTS,Restaurant,Risk 1 (High),7301 S KEDZIE AVE ,CHICAGO,IL,60629,166234,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,2524174,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,2453770,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON STq ,CHICAGO,IL,60618,2300504,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1( High),3700 W ADDISON ST ,CHICAGO,IL,60618,2201155,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,2104905,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,2105194,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,1977205,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,L,60618,1982733,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,1953528,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,1561744,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,1502056,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),370 W ADDISON ST ,CHICAGO,IL,60618,1435131,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IbL,60618,1369998,NULL
7357,ADDISON MINI MART & GAS,ADDISON MINI MART & GAS,GAS STATION SUBWAY MINI MART,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,1188492,NULL
7357,SHELL SUBWAY,SHELL SUBWAY,Restaurant,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,1188493,NULL
7357,ADDISON MINI MART & GAS,ADDISON MINI MART & GAS,GAS STATION SUBWAY MINI MART,Risk 1 (High),3700 W ADDISON ST ,CHICAGO,IL,60618,98501,NULL
7362,ELSTON GROCERS,ELSTON GROCERS,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,CHICAGO,IL,60641,1953787,NULL
7362,ELSTON GROCERS,ELSTON GROCERS,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,CHICAGO,IL,60641,1493429,NULL
7362,ELSTON GROCERS,ELSTON GROCERS,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,CHICAGO,IL,60641,1389250,NULL
7362,ELSTON GROCERS,ELSTON GROCERS,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,CHICAGO,IL,60641,1375906,NULL
7362,ELSTON GROCERS,ELSTON GROCERS,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,CHICAGO,IL,60641,1271210,NULL
7382,Z & S FOOD & LIQUOR,Z & S FOOD & LIQUOR,Grocery Store,Risk 3 (Low),1351 W 87TH ST ,CHICAGO,IL,60620,1227740,NULL
7382,Z & S FOOD & LIQUOR,Z & S FOOD & LIQUOR,Grocery Store,Risk 3 (Low),1351 W 87TH ST ,CHICAGO,IL,60620,1227761,NULL
7382,Z & S FOOD & LIQUOR,Z & S FOOD & LIQUOR,Grocery Store,Risk 3 (Low),1351 W 87TH ST ,CHICAGO,IL,60620,606435,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,1948475,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,1561309,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,1496289,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,1435240,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,1092589,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,1285418,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,1285245,NULL
7385,P S BANGKOK RESTAURANT II,P S BANGKOK RESTAURANT II,Restaurant,Risk 1 (High),2521 N HALSTED ST ,CHICAGO,IL,60614,154638,NULL
7421,WESTERN MEAT MARKET,WESTERN MEAT MARKET,Grocery Store,Risk 2 (Medium),1311 N WESTERN AVE ,CHICAGO,IL,60622,1975400,NULL
7421,WESTERN MEAT MARKET,WESTERN MEAT MARKET,Grocery Store,Risk 2 (Medium),1311 N WESTERN AVE ,CHICAGO,IL,60622,1454316,NULL
7421,WESTERN MEAT MARKT,WESTERN MEAT MARKET,Grocery Store,Risk 2 (Medium),1311 N WESTERN AVE ,CHICAGO,LI,60622,1473985,NULL
7421,WESTERN MEAT MARKET,WESTERN MEAT MARKET,Grocery Store,Risk 2 (Medium),1311 N WESTERN AVE ,CHICAGO,IL,60622,608218,NULL
7424,LUNA PARK INC,LUNA PARK DAY CARE,Childrens Services Facility,Risk 1 (High),3250 W FOSTER AVE ,CHICAGO,IL,60625,521332,NULL
7426,BELMcONT KOSTNER UNION 76,BELMONT KOSTNER UNION 76,Grocery Store,Risk 3 (Low),4357 W BELMONT AVE ,CHICAGO,IL,60641,539417,NULL
7426,BELMONT KOSTNER UNION 76,BELMONT KOSTNER UNION 76,Grocery Store,Risk c3 (Low),4357 W BELMONT AVE ,CHICAGO,IL,75216,1389241,NULL
7426,BELMONT KOSTNER UNIOqN 76,BELMONT KOSTNER UNION 76,Grocery Store,Risk 3 (Low),4357 W BELMONT AVE ,CHICAGO,IL,60641,539408,NULL
7453,MARQUETTE INN,MARQUETTE INN,Restaurant,Risk 1 (High),308 W ADAMS ST ,CHICAGO,IL,60606,229359,NULL
7455,7ELEVEN,7ELEVEN,Grocery Store,Risk 2 (Medium),2710 N LINCOLN AVE ,CHICAGO,IL,60614,1523059,NULL
7455,7ELEVEN,7ELEVEN,Grocery Store,Risk 2 (Medium),2710 N LINCOLN AVE ,CHICAGO,IL,60614,1497613,NULL
7455,7ELEVEN,7ELEVEN,Grocery Store,Risk 2 (Medium),2710 N LINCOLN AVE ,CHICAGO,IL,60614,1092683,NULL
7455,7ELEVEN,7ELEVEN,Grocery Store,Risk 2 (Medium),2710 N LINCOLN AVE ,CICAGO,IL,60614,1300693,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,2544718,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,2544321,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,2386352,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,2312672,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,2129914,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1983048,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1982669,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1632462,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1506779,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1506631,NULL
7471,GULLIVeERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1464442,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1321704,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,1106400,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,596442,NULL
7471,GULLIVERS INC,GULLIVERS  PIZZA,Restaurant,Risk 1 (High),2727 W HOWARD ST ,CHICAGO,IL,60645,596418,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,2484382,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,2362847,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,2304628,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,2243357,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,L,60628,2059270,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,2050595,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,1931745,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,1387779,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,1515600,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,1387495,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,1154918,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (Hihg),546 E 115TH ST ,CHICAGO,IL,60628,1234524,NULL
7496,CALHARBOR RESTAURANT,CALHARBOR RESTAURANT,Restaurant,Risk 1 (High),546 E 115TH ST ,CHICAGO,IL,60628,250861,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,2373672,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,2359747,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,2369454,NULL
7507,OLD WORLD ARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,2283071,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Groery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,2098267,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,2088959,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,1583948,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,1460043,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,1460203,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grcoery Store,Risk 2 (edium),51295135 N BROADWAY ,CHICAGO,IL,60640,1235943,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,1196254,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,612603,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,525302,NULL
7507,OLD WORLD MARKET,OLD WORLD MARKET,Grocery Store,Risk 2 (Medium),51295135 N BROADWAY ,CHICAGO,IL,60640,525312,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2535076,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2534671,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restauranit,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2386995,NULL
7545,THOMA SCOFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2382982,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2386790,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2365250,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2365609,NULL
7545,THOMAS COFFEE SHOP,TOHMAS COFFEE SHOP,Restmaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2311343,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2312199,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2311803,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2232660,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,L,60617,2232269,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2150332,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,2150733,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1983037,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1989295,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,vIL,60617,1970321,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1965559,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1632972,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1734299,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1537716,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1537975,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1459805,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1460052,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IeL,60617,1322091,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1321955,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,1118273,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,670592,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,670917,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,484245,NULL
7545,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,Restaurant,Risk 1 (High),1657 E 87TH ST ,CHICAGO,IL,60617,484235,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,2402029,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,2362413,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,2279494,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery tSore,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,2286197,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,2269134,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,2146145,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHCIAGO,IL,60609,2145835,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,1981338,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,1981645,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,1932031,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),17p01 W 47TH ST ,CHICAGO,IL,60609,1631399,NULL
-16014,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,1657226,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,1527810,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,1502047,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,45275,1401397,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,1227754,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,529378,NULL
7546,SUPER MERCADO EL GUERRO,SUPER MERCADO EL GUERRO,Grocery Store,Risk 1 (High),1701 W 47TH ST ,CHICAGO,IL,60609,529215,NULL
7555,SILVIA VEZQUEZ INC,SILVIA VEZQUEZ INC,Liquor,Risk 3 (Low),2501 S DRAKE AVE ,CHICAGO,IL,60623,365277,NULL
7555,SILVIA VEZQUEZ INC,SILVIA VEZQUEZ INC,Liquor,Risk 3 (Low),2501 S DRAKE AVE ,CHICAGO,IL,60623,5112939,NULL
7556,EDGEWATER BEACH CAFE,EDGEWATER BEACH CAFE,Restaurant,Risk 1 (High),55395545 N SHERIDAN RD ,CHICAGO,IL,60640,1763735,NULL
7556,EDGEWATER BEACH CAFE,EDGEWATER BEACH CAFE,Restaurant,Risk 1 (High),55395545 N SHERIDAN RD ,CHICAGO,LI,60640,2510659,NULL
7556,EDGEWATER BEACH CAFE,EDGEWATER BEACH CAFE,Restaurant,Risk 1 (High),55395545 N SHERIDAN RD ,CHICAGO,IL,60640,2385564,NULL
7556,EDGEWATER BEACH CAFE,EDGEWATER BEACH CAFE,Restaurant,Risk 1 (High),55395545 N SHERIDAN RD ,CHICAGO,IL,60640,2385676,NULL
7556,EDGEWATER BEACH CAFE,EDGEWATER BEACH CAFE,Restaurant,Risk 1 (High),55395545 N SHERIDAN RD ,CHICAGO,IL,60640,2385915,NULL
7556,EDGEWATER BEACH CAFE,EDGEWATER BEACH CAFE,Restaurant,Risk 1 (High),55395545 N SHERIDAN RD ,CHICAGO,IL,60640,2352631,NULL
7556,EDGEWATER BEACH CAFE,EDGEWATER BEACH CAFE,Restaurant,Risk 1 (High),55395545 N SHERIDAN RD ,CHICAGO,IL,60640,2355340,NULL
